@relation training_keyboard_practica2
@attribute diff numeric
@attribute totalScore numeric
@attribute POSx numeric
@attribute POSy numeric
@attribute module numeric
@attribute angle numeric
@attribute direction {Stop,East,West,North,South}
@attribute wall_ahead {True,False}
@attribute G1_POSX numeric
@attribute G1_POSY numeric
@attribute G2_POSX numeric
@attribute G2_POSY numeric
@attribute G3_POSX numeric
@attribute G3_POSY numeric
@attribute G4_POSX numeric
@attribute G4_POSY numeric
@attribute ALIVE_G1 {True,False}
@attribute ALIVE_G2 {True,False}
@attribute ALIVE_G3 {True,False}
@attribute ALIVE_G4 {True,False}
@attribute ghost_count numeric
@attribute G1_DIST numeric
@attribute G2_DIST numeric
@attribute G3_DIST numeric
@attribute G4_DIST numeric
@attribute closest_posX numeric
@attribute closest_posY numeric
@attribute G1_CLOSE {True,False}
@attribute G2_CLOSE {True,False}
@attribute G3_CLOSE {True,False}
@attribute G4_CLOSE {True,False}
@attribute ghost_is_close {True,False}
@attribute action {Stop, East, West, North, South}
@attribute NEW_totalScore numeric
@attribute NEW_POSx numeric
@attribute NEW_POSy numeric
@attribute NEW_module numeric
@attribute NEW_angle numeric
@attribute NEW_direction {Stop,East,West,North,South}
@attribute NEW_wall_ahead {True,False}
@attribute NEW_G1_POSX numeric
@attribute NEW_G1_POSY numeric
@attribute NEW_G2_POSX numeric
@attribute NEW_G2_POSY numeric
@attribute NEW_G3_POSX numeric
@attribute NEW_G3_POSY numeric
@attribute NEW_G4_POSX numeric
@attribute NEW_G4_POSY numeric
@attribute NEW_ALIVE_G1 {True,False}
@attribute NEW_ALIVE_G2 {True,False}
@attribute NEW_ALIVE_G3 {True,False}
@attribute NEW_ALIVE_G4 {True,False}
@attribute NEW_ghost_count numeric
@attribute NEW_G1_DIST numeric
@attribute NEW_G2_DIST numeric
@attribute NEW_G3_DIST numeric
@attribute NEW_G4_DIST numeric
@attribute NEW_closest_posX numeric
@attribute NEW_closest_posY numeric
@attribute NEW_G1_CLOSE {True,False}
@attribute NEW_G2_CLOSE {True,False}
@attribute NEW_G3_CLOSE {True,False}
@attribute NEW_G4_CLOSE {True,False}
@attribute NEW_ghost_is_close {True,False}

@data
-1,346,11,9,2.83,-45.0,North,False,1,1,3,1,13,7,25,16,False,False,True,True,2,0,0,4,20,13,7,False,False,False,False,False,North,345,11,10,2.83,-45.0,North,False,1,1,3,1,13,8,25,15,False,False,True,True,2,0,0,4,18,13,8,False,False,False,False,False
-1,345,11,10,2.83,-45.0,North,False,1,1,3,1,13,8,25,15,False,False,True,True,2,0,0,4,18,13,8,False,False,False,False,False,North,344,11,11,4.47,-63.43,North,False,1,1,3,1,13,7,24,15,False,False,True,True,2,0,0,6,18,13,7,False,False,False,False,False
-1,344,11,11,4.47,-63.43,North,False,1,1,3,1,13,7,24,15,False,False,True,True,2,0,0,6,18,13,7,False,False,False,False,False,North,343,11,12,4.47,-63.43,North,False,1,1,3,1,13,8,24,16,False,False,True,True,2,0,0,6,16,13,8,False,False,False,False,False
-1,343,11,12,4.47,-63.43,North,False,1,1,3,1,13,8,24,16,False,False,True,True,2,0,0,6,16,13,8,False,False,False,False,False,East,342,12,12,5.1,-78.69,East,False,1,1,3,1,13,7,23,16,False,False,True,True,2,0,0,6,16,13,7,False,True,False,False,True
-1,342,12,12,5.1,-78.69,East,False,1,1,3,1,13,7,23,16,False,False,True,True,2,0,0,6,16,13,7,False,True,False,False,True,East,341,13,12,5.0,-90.0,East,False,1,1,3,1,13,7,24,16,False,False,True,True,2,0,0,5,15,13,7,False,False,False,False,False
-1,341,13,12,5.0,-90.0,East,False,1,1,3,1,13,7,24,16,False,False,True,True,2,0,0,5,15,13,7,False,False,False,False,False,South,340,13,11,4.12,-75.96,South,False,1,1,3,1,14,7,24,16,False,False,True,True,2,0,0,5,15,14,7,False,True,False,False,True
-1,340,13,11,4.12,-75.96,South,False,1,1,3,1,14,7,24,16,False,False,True,True,2,0,0,5,15,14,7,False,True,False,False,True,South,339,13,10,3.0,-90.0,South,False,1,1,3,1,13,7,24,15,False,False,True,True,2,0,0,3,16,13,7,False,False,False,False,False
-1,339,13,10,3.0,-90.0,South,False,1,1,3,1,13,7,24,15,False,False,True,True,2,0,0,3,16,13,7,False,False,False,False,False,South,338,13,9,2.24,-63.43,South,False,1,1,3,1,14,7,24,15,False,False,True,True,2,0,0,3,18,14,7,False,True,False,False,True
-1,338,13,9,2.24,-63.43,South,False,1,1,3,1,14,7,24,15,False,False,True,True,2,0,0,3,18,14,7,False,True,False,False,True,South,337,13,8,1.0,0.0,South,False,1,1,3,1,14,8,25,15,False,False,True,True,2,0,0,1,18,14,8,False,True,False,False,True
-1,337,13,8,1.0,0.0,South,False,1,1,3,1,14,8,25,15,False,False,True,True,2,0,0,1,18,14,8,False,True,False,False,True,South,336,13,7,2.24,63.43,South,False,1,1,3,1,14,9,25,14,False,False,True,True,2,0,0,3,20,14,9,False,True,False,False,True
-1,336,13,7,2.24,63.43,South,False,1,1,3,1,14,9,25,14,False,False,True,True,2,0,0,3,20,14,9,False,True,False,False,True,South,335,13,6,3.0,90.0,South,False,1,1,3,1,13,9,25,15,False,False,True,True,2,0,0,3,20,13,9,False,False,False,False,False
-1,335,13,6,3.0,90.0,South,False,1,1,3,1,13,9,25,15,False,False,True,True,2,0,0,3,20,13,9,False,False,False,False,False,South,334,13,5,4.12,75.96,South,False,1,1,3,1,14,9,25,14,False,False,True,True,2,0,0,5,21,14,9,False,True,False,False,True
-1,334,13,5,4.12,75.96,South,False,1,1,3,1,14,9,25,14,False,False,True,True,2,0,0,5,21,14,9,False,True,False,False,True,North,333,13,6,3.0,90.0,North,False,1,1,3,1,13,9,25,14,False,False,True,True,2,0,0,3,19,13,9,False,False,False,False,False
-1,333,13,6,3.0,90.0,North,False,1,1,3,1,13,9,25,14,False,False,True,True,2,0,0,3,19,13,9,False,False,False,False,False,North,332,13,7,2.24,63.43,North,False,1,1,3,1,14,9,24,14,False,False,True,True,2,0,0,3,18,14,9,False,True,False,False,True
-1,332,13,7,2.24,63.43,North,False,1,1,3,1,14,9,24,14,False,False,True,True,2,0,0,3,18,14,9,False,True,False,False,True,North,331,13,8,1.41,45.0,North,False,1,1,3,1,14,9,24,14,False,False,True,True,2,0,0,2,17,14,9,False,True,False,False,True
199,331,13,8,1.41,45.0,North,False,1,1,3,1,14,9,24,14,False,False,True,True,2,0,0,2,17,14,9,False,True,False,False,True,North,530,13,9,12.08,24.44,North,False,1,1,3,1,5,1,24,14,False,False,False,True,1,0,0,0,15,24,14,False,False,False,False,False
-1,530,13,9,12.08,24.44,North,False,1,1,3,1,5,1,24,14,False,False,False,True,1,0,0,0,15,24,14,False,False,False,False,False,North,529,13,10,10.77,21.8,North,False,1,1,3,1,5,1,23,14,False,False,False,True,1,0,0,0,14,23,14,False,False,False,False,False
-1,529,13,10,10.77,21.8,North,False,1,1,3,1,5,1,23,14,False,False,False,True,1,0,0,0,14,23,14,False,False,False,False,False,North,528,13,11,10.44,16.7,North,False,1,1,3,1,5,1,23,14,False,False,False,True,1,0,0,0,12,23,14,False,False,False,False,False
-1,528,13,11,10.44,16.7,North,False,1,1,3,1,5,1,23,14,False,False,False,True,1,0,0,0,12,23,14,False,False,False,False,False,East,527,14,11,8.54,20.56,East,False,1,1,3,1,5,1,22,14,False,False,False,True,1,0,0,0,10,22,14,False,False,False,False,False
-1,527,14,11,8.54,20.56,East,False,1,1,3,1,5,1,22,14,False,False,False,True,1,0,0,0,10,22,14,False,False,False,False,False,East,526,15,11,7.28,15.95,East,False,1,1,3,1,5,1,22,13,False,False,False,True,1,0,0,0,10,22,13,False,False,False,False,False
-1,526,15,11,7.28,15.95,East,False,1,1,3,1,5,1,22,13,False,False,False,True,1,0,0,0,10,22,13,False,False,False,False,False,East,525,16,11,7.28,15.95,East,False,1,1,3,1,5,1,23,13,False,False,False,True,1,0,0,0,8,23,13,False,False,False,False,False
-1,525,16,11,7.28,15.95,East,False,1,1,3,1,5,1,23,13,False,False,False,True,1,0,0,0,8,23,13,False,False,False,False,False,East,524,17,11,5.39,21.8,East,False,1,1,3,1,5,1,22,13,False,False,False,True,1,0,0,0,7,22,13,False,False,False,False,False
-1,524,17,11,5.39,21.8,East,False,1,1,3,1,5,1,22,13,False,False,False,True,1,0,0,0,7,22,13,False,False,False,False,False,East,523,18,11,4.47,26.57,East,False,1,1,3,1,5,1,22,13,False,False,False,True,1,0,0,0,7,22,13,False,False,False,False,False
-1,523,18,11,4.47,26.57,East,False,1,1,3,1,5,1,22,13,False,False,False,True,1,0,0,0,7,22,13,False,False,False,False,False,East,522,19,11,4.47,26.57,East,False,1,1,3,1,5,1,23,13,False,False,False,True,1,0,0,0,5,23,13,False,False,False,False,False
-1,522,19,11,4.47,26.57,East,False,1,1,3,1,5,1,23,13,False,False,False,True,1,0,0,0,5,23,13,False,False,False,False,False,East,521,20,11,2.83,45.0,East,False,1,1,3,1,5,1,22,13,False,False,False,True,1,0,0,0,5,22,13,False,False,False,False,False
-1,521,20,11,2.83,45.0,East,False,1,1,3,1,5,1,22,13,False,False,False,True,1,0,0,0,5,22,13,False,False,False,False,False,North,520,20,12,2.83,45.0,North,False,1,1,3,1,5,1,22,14,False,False,False,True,1,0,0,0,3,22,14,False,False,False,False,False
-1,520,20,12,2.83,45.0,North,False,1,1,3,1,5,1,22,14,False,False,False,True,1,0,0,0,3,22,14,False,False,False,False,False,North,519,20,13,2.0,0.0,North,False,1,1,3,1,5,1,22,13,False,False,False,True,1,0,0,0,2,22,13,False,False,False,False,False
-1,519,20,13,2.0,0.0,North,False,1,1,3,1,5,1,22,13,False,False,False,True,1,0,0,0,2,22,13,False,False,False,False,False,North,518,20,14,2.24,-26.57,North,False,1,1,3,1,5,1,22,13,False,False,False,True,1,0,0,0,2,22,13,False,False,True,False,True
-1,518,20,14,2.24,-26.57,North,False,1,1,3,1,5,1,22,13,False,False,False,True,1,0,0,0,2,22,13,False,False,True,False,True,North,517,20,15,2.24,-26.57,North,False,1,1,3,1,5,1,22,14,False,False,False,True,1,0,0,0,2,22,14,False,False,True,False,True
199,517,20,15,2.24,-26.57,North,False,1,1,3,1,5,1,22,14,False,False,False,True,1,0,0,0,2,22,14,False,False,True,False,True,East,716,22,15,0.0,0.0,East,False,1,1,3,1,5,1,22,15,False,False,False,False,0,0,0,0,0,0,0,False,True,False,False,False
-1,0,4,12,8.6,-35.54,Stop,True,9,3,11,7,19,12,22,9,True,True,True,True,4,14,12,15,21,11,7,False,False,False,False,False,Stop,-1,4,12,8.06,-29.74,Stop,True,9,3,11,8,20,12,22,9,True,True,True,True,4,14,11,16,22,11,8,False,False,False,False,False
-1,-1,4,12,8.06,-29.74,Stop,True,9,3,11,8,20,12,22,9,True,True,True,True,4,14,11,16,22,11,8,False,False,False,False,False,Stop,-2,4,12,8.06,-29.74,Stop,True,8,3,11,8,21,12,22,8,True,True,True,True,4,13,11,17,23,11,8,False,False,False,False,False
-1,-2,4,12,8.06,-29.74,Stop,True,8,3,11,8,21,12,22,8,True,True,True,True,4,13,11,17,23,11,8,False,False,False,False,False,Stop,-3,4,12,7.21,-33.69,Stop,True,9,3,10,8,20,12,23,8,True,True,True,True,4,14,10,16,22,10,8,False,False,False,False,False
-1,-3,4,12,7.21,-33.69,Stop,True,9,3,10,8,20,12,23,8,True,True,True,True,4,14,10,16,22,10,8,False,False,False,False,False,Stop,-4,4,12,7.21,-33.69,Stop,False,10,3,10,8,19,12,23,9,True,True,True,True,4,15,10,15,21,10,8,False,False,False,False,False
-1,-4,4,12,7.21,-33.69,Stop,False,10,3,10,8,19,12,23,9,True,True,True,True,4,15,10,15,21,10,8,False,False,False,False,False,East,-5,5,12,7.21,-33.69,East,False,10,3,11,8,20,12,23,10,True,True,True,True,4,14,10,15,20,11,8,False,False,False,False,False
-1,-5,5,12,7.21,-33.69,East,False,10,3,11,8,20,12,23,10,True,True,True,True,4,14,10,15,20,11,8,False,False,False,False,False,East,-6,6,12,6.4,-38.66,East,False,9,3,11,8,20,11,23,10,True,True,True,True,4,12,9,15,20,11,8,False,False,False,False,False
-1,-6,6,12,6.4,-38.66,East,False,9,3,11,8,20,11,23,10,True,True,True,True,4,12,9,15,20,11,8,False,False,False,False,False,South,-7,6,11,5.39,-21.8,South,False,10,3,11,9,21,11,23,9,True,True,True,True,4,12,7,15,19,11,9,False,False,False,False,False
-1,-7,6,11,5.39,-21.8,South,False,10,3,11,9,21,11,23,9,True,True,True,True,4,12,7,15,19,11,9,False,False,False,False,False,South,-8,6,10,5.39,-21.8,South,False,10,3,11,8,21,11,23,9,True,True,True,True,4,11,7,16,19,11,8,False,False,False,False,False
-1,-8,6,10,5.39,-21.8,South,False,10,3,11,8,21,11,23,9,True,True,True,True,4,11,7,16,19,11,8,False,False,False,False,False,South,-9,6,9,4.12,-14.04,South,False,9,3,10,8,21,12,23,8,True,True,True,True,4,9,5,18,17,10,8,False,False,True,False,True
-1,-9,6,9,4.12,-14.04,South,False,9,3,10,8,21,12,23,8,True,True,True,True,4,9,5,18,17,10,8,False,False,True,False,True,East,-10,7,9,3.0,0.0,East,False,10,3,10,9,22,12,23,9,True,True,True,True,4,9,3,18,16,10,9,False,False,False,False,False
-1,-10,7,9,3.0,0.0,East,False,10,3,10,9,22,12,23,9,True,True,True,True,4,9,3,18,16,10,9,False,False,False,False,False,East,-11,8,9,2.0,0.0,East,False,9,3,10,9,22,11,23,9,True,True,True,True,4,7,2,16,15,10,9,False,False,False,False,False
-1,-11,8,9,2.0,0.0,East,False,9,3,10,9,22,11,23,9,True,True,True,True,4,7,2,16,15,10,9,False,False,False,False,False,East,-12,9,9,2.0,0.0,East,False,10,3,11,9,22,12,23,9,True,True,True,True,4,7,2,16,15,11,9,False,False,False,False,False
-1,-12,9,9,2.0,0.0,East,False,10,3,11,9,22,12,23,9,True,True,True,True,4,7,2,16,15,11,9,False,False,False,False,False,South,-13,9,8,1.41,45.0,South,False,11,3,10,9,22,12,23,8,True,True,True,True,4,7,2,17,14,10,9,False,True,False,False,True
-1,-13,9,8,1.41,45.0,South,False,11,3,10,9,22,12,23,8,True,True,True,True,4,7,2,17,14,10,9,False,True,False,False,True,South,-14,9,7,1.41,45.0,South,False,11,3,10,8,23,12,23,8,True,True,True,True,4,6,2,19,14,10,8,False,True,False,False,True
-1,-14,9,7,1.41,45.0,South,False,11,3,10,8,23,12,23,8,True,True,True,True,4,6,2,19,14,10,8,False,True,False,False,True,South,-15,9,6,2.24,63.43,South,False,11,3,10,8,23,12,22,8,True,True,True,True,4,5,3,20,16,10,8,False,True,False,False,True
-1,-15,9,6,2.24,63.43,South,False,11,3,10,8,23,12,22,8,True,True,True,True,4,5,3,20,16,10,8,False,True,False,False,True,South,-16,9,5,2.24,-26.57,South,False,11,4,10,9,23,12,22,9,True,True,True,True,4,3,5,21,18,11,4,False,False,True,False,True
-1,-16,9,5,2.24,-26.57,South,False,11,4,10,9,23,12,22,9,True,True,True,True,4,3,5,21,18,11,4,False,False,True,False,True,East,-17,10,5,1.0,0.0,East,False,11,5,10,8,23,11,23,9,True,True,True,True,4,1,3,19,17,11,5,False,True,False,False,True
-1,-17,10,5,1.0,0.0,East,False,11,5,10,8,23,11,23,9,True,True,True,True,4,1,3,19,17,11,5,False,True,False,False,True,North,-18,10,6,2.24,-26.57,North,False,12,5,10,9,23,12,23,9,True,True,True,True,4,3,3,19,15,12,5,False,False,True,False,True
-1,-18,10,6,2.24,-26.57,North,False,12,5,10,9,23,12,23,9,True,True,True,True,4,3,3,19,15,12,5,False,False,True,False,True,North,-19,10,7,2.24,116.57,North,False,12,5,9,9,22,12,23,8,True,True,True,True,4,4,3,17,14,9,9,True,False,False,False,True
-1,-19,10,7,2.24,116.57,North,False,12,5,9,9,22,12,23,8,True,True,True,True,4,4,3,17,14,9,9,True,False,False,False,True,North,-20,10,8,1.0,90.0,North,False,12,4,10,9,22,11,23,8,True,True,True,True,4,6,1,15,14,10,9,False,False,False,False,False
199,-20,10,8,1.0,90.0,North,False,12,4,10,9,22,11,23,8,True,True,True,True,4,6,1,15,14,10,9,False,False,False,False,False,North,179,10,9,5.39,-68.2,North,False,12,4,3,1,23,11,23,9,True,False,True,True,3,7,0,15,12,12,4,False,False,False,False,False
-1,179,10,9,5.39,-68.2,North,False,12,4,3,1,23,11,23,9,True,False,True,True,3,7,0,15,12,12,4,False,False,False,False,False,North,178,10,10,7.28,-74.05,North,False,12,3,3,1,23,10,22,9,True,False,True,True,3,9,0,13,13,12,3,False,False,False,False,False
-1,178,10,10,7.28,-74.05,North,False,12,3,3,1,23,10,22,9,True,False,True,True,3,9,0,13,13,12,3,False,False,False,False,False,East,177,11,10,6.08,-80.54,East,False,12,4,3,1,23,10,22,9,True,False,True,True,3,7,0,12,11,12,4,False,True,False,False,True
-1,177,11,10,6.08,-80.54,East,False,12,4,3,1,23,10,22,9,True,False,True,True,3,7,0,12,11,12,4,False,True,False,False,True,East,176,12,10,6.0,-90.0,East,False,12,4,3,1,23,11,22,10,True,False,True,True,3,6,0,12,9,12,4,False,False,False,False,False
-1,176,12,10,6.0,-90.0,East,False,12,4,3,1,23,11,22,10,True,False,True,True,3,6,0,12,9,12,4,False,False,False,False,False,East,175,13,10,6.32,-108.43,East,False,11,4,3,1,23,11,21,10,True,False,True,True,3,8,0,11,9,11,4,False,False,False,False,False
-1,175,13,10,6.32,-108.43,East,False,11,4,3,1,23,11,21,10,True,False,True,True,3,8,0,11,9,11,4,False,False,False,False,False,South,174,13,9,5.39,-111.8,South,False,11,4,3,1,23,11,22,10,True,False,True,True,3,7,0,12,11,11,4,False,False,False,False,False
-1,174,13,9,5.39,-111.8,South,False,11,4,3,1,23,11,22,10,True,False,True,True,3,7,0,12,11,11,4,False,False,False,False,False,South,173,13,8,4.47,-116.57,South,False,11,4,3,1,23,11,23,10,True,False,True,True,3,6,0,13,13,11,4,False,False,False,False,False
-1,173,13,8,4.47,-116.57,South,False,11,4,3,1,23,11,23,10,True,False,True,True,3,6,0,13,13,11,4,False,False,False,False,False,South,172,13,7,3.61,-123.69,South,False,11,4,3,1,22,11,23,11,True,False,True,True,3,5,0,13,14,11,4,False,False,False,False,False
-1,172,13,7,3.61,-123.69,South,False,11,4,3,1,22,11,23,11,True,False,True,True,3,5,0,13,14,11,4,False,False,False,False,False,South,171,13,6,2.83,-135.0,South,False,11,4,3,1,21,11,23,11,True,False,True,True,3,4,0,13,16,11,4,False,False,False,False,False
-1,171,13,6,2.83,-135.0,South,False,11,4,3,1,21,11,23,11,True,False,True,True,3,4,0,13,16,11,4,False,False,False,False,False,South,170,13,5,3.16,-161.57,South,False,10,4,3,1,21,11,23,12,True,False,True,True,3,4,0,14,16,10,4,False,False,True,False,True
-1,170,13,5,3.16,-161.57,South,False,10,4,3,1,21,11,23,12,True,False,True,True,3,4,0,14,16,10,4,False,False,True,False,True,South,169,13,4,3.0,180.0,South,False,10,4,3,1,21,10,23,11,True,False,True,True,3,3,0,14,16,10,4,False,False,False,False,False
-1,169,13,4,3.0,180.0,South,False,10,4,3,1,21,10,23,11,True,False,True,True,3,3,0,14,16,10,4,False,False,False,False,False,West,168,12,4,2.0,180.0,West,False,10,4,3,1,20,10,22,11,True,False,True,True,3,2,0,14,17,10,4,False,False,False,False,False
-1,168,12,4,2.0,180.0,West,False,10,4,3,1,20,10,22,11,True,False,True,True,3,2,0,14,17,10,4,False,False,False,False,False,West,167,11,4,1.41,135.0,West,False,10,5,3,1,20,9,22,11,True,False,True,True,3,2,0,14,19,10,5,True,False,False,False,True
199,167,11,4,1.41,135.0,West,False,10,5,3,1,20,9,22,11,True,False,True,True,3,2,0,14,19,10,5,True,False,False,False,True,West,366,10,4,12.08,24.44,West,False,1,1,3,1,21,9,23,11,False,False,True,True,2,0,0,16,19,21,9,False,False,False,False,False
-1,366,10,4,12.08,24.44,West,False,1,1,3,1,21,9,23,11,False,False,True,True,2,0,0,16,19,21,9,False,False,False,False,False,West,365,9,4,12.08,24.44,West,False,1,1,3,1,20,9,23,10,False,False,True,True,2,0,0,16,19,20,9,False,False,False,False,False
-1,365,9,4,12.08,24.44,West,False,1,1,3,1,20,9,23,10,False,False,True,True,2,0,0,16,19,20,9,False,False,False,False,False,West,364,8,4,13.42,26.57,West,False,1,1,3,1,20,10,22,10,False,False,True,True,2,0,0,18,19,20,10,False,False,False,False,False
-1,364,8,4,13.42,26.57,West,False,1,1,3,1,20,10,22,10,False,False,True,True,2,0,0,18,19,20,10,False,False,False,False,False,East,363,9,4,12.08,24.44,East,False,1,1,3,1,20,9,21,10,False,False,True,True,2,0,0,16,19,20,9,False,False,False,False,False
-1,363,9,4,12.08,24.44,East,False,1,1,3,1,20,9,21,10,False,False,True,True,2,0,0,16,19,20,9,False,False,False,False,False,East,362,10,4,10.77,21.8,East,False,1,1,3,1,20,8,22,10,False,False,True,True,2,0,0,14,18,20,8,False,False,False,False,False
-1,362,10,4,10.77,21.8,East,False,1,1,3,1,20,8,22,10,False,False,True,True,2,0,0,14,18,20,8,False,False,False,False,False,East,361,11,4,9.85,23.96,East,False,1,1,3,1,20,8,22,10,False,False,True,True,2,0,0,13,16,20,8,False,False,False,False,False
-1,361,11,4,9.85,23.96,East,False,1,1,3,1,20,8,22,10,False,False,True,True,2,0,0,13,16,20,8,False,False,False,False,False,East,360,12,4,9.43,32.01,East,False,1,1,3,1,20,9,22,9,False,False,True,True,2,0,0,13,14,20,9,False,False,False,False,False
-1,360,12,4,9.43,32.01,East,False,1,1,3,1,20,9,22,9,False,False,True,True,2,0,0,13,14,20,9,False,False,False,False,False,North,359,12,5,9.43,32.01,North,False,1,1,3,1,20,10,22,8,False,False,True,True,2,0,0,13,13,20,10,False,False,False,False,False
-1,359,12,5,9.43,32.01,North,False,1,1,3,1,20,10,22,8,False,False,True,True,2,0,0,13,13,20,10,False,False,False,False,False,North,358,12,6,9.85,23.96,North,False,1,1,3,1,21,10,22,8,False,False,True,True,2,0,0,13,13,21,10,False,False,False,False,False
-1,358,12,6,9.85,23.96,North,False,1,1,3,1,21,10,22,8,False,False,True,True,2,0,0,13,13,21,10,False,False,False,False,False,North,357,12,7,8.54,20.56,North,False,1,1,3,1,20,10,23,8,False,False,True,True,2,0,0,11,11,20,10,False,False,False,False,False
-1,357,12,7,8.54,20.56,North,False,1,1,3,1,20,10,23,8,False,False,True,True,2,0,0,11,11,20,10,False,False,False,False,False,East,356,13,7,8.06,29.74,East,False,1,1,3,1,20,11,22,8,False,False,True,True,2,0,0,11,11,20,11,False,False,False,False,False
-1,356,13,7,8.06,29.74,East,False,1,1,3,1,20,11,22,8,False,False,True,True,2,0,0,11,11,20,11,False,False,False,False,False,East,355,14,7,6.71,26.57,East,False,1,1,3,1,20,10,22,9,False,False,True,True,2,0,0,9,10,20,10,False,False,False,False,False
-1,355,14,7,6.71,26.57,East,False,1,1,3,1,20,10,22,9,False,False,True,True,2,0,0,9,10,20,10,False,False,False,False,False,East,354,15,7,5.39,21.8,East,False,1,1,3,1,20,9,22,9,False,False,True,True,2,0,0,7,10,20,9,False,False,False,False,False
-1,354,15,7,5.39,21.8,East,False,1,1,3,1,20,9,22,9,False,False,True,True,2,0,0,7,10,20,9,False,False,False,False,False,East,353,16,7,5.0,36.87,East,False,1,1,3,1,20,10,23,9,False,False,True,True,2,0,0,7,9,20,10,False,False,False,False,False
-1,353,16,7,5.0,36.87,East,False,1,1,3,1,20,10,23,9,False,False,True,True,2,0,0,7,9,20,10,False,False,False,False,False,East,352,17,7,4.24,45.0,East,False,1,1,3,1,20,10,23,9,False,False,True,True,2,0,0,6,7,20,10,False,False,False,False,False
-1,352,17,7,4.24,45.0,East,False,1,1,3,1,20,10,23,9,False,False,True,True,2,0,0,6,7,20,10,False,False,False,False,False,East,351,18,7,2.83,45.0,East,False,1,1,3,1,20,9,22,9,False,False,True,True,2,0,0,4,5,20,9,False,False,False,False,False
-1,351,18,7,2.83,45.0,East,False,1,1,3,1,20,9,22,9,False,False,True,True,2,0,0,4,5,20,9,False,False,False,False,False,North,350,18,8,3.16,18.43,North,False,1,1,3,1,21,9,21,9,False,False,True,True,2,0,0,4,5,21,9,False,False,False,False,False
-1,350,18,8,3.16,18.43,North,False,1,1,3,1,21,9,21,9,False,False,True,True,2,0,0,4,5,21,9,False,False,False,False,False,East,349,19,8,2.24,26.57,East,False,1,1,3,1,21,9,22,9,False,False,True,True,2,0,0,3,5,21,9,False,False,False,False,False
-1,349,19,8,2.24,26.57,East,False,1,1,3,1,21,9,22,9,False,False,True,True,2,0,0,3,5,21,9,False,False,False,False,False,East,348,20,8,2.24,63.43,East,False,1,1,3,1,21,10,23,9,False,False,True,True,2,0,0,3,4,21,10,False,True,False,False,True
-1,348,20,8,2.24,63.43,East,False,1,1,3,1,21,10,23,9,False,False,True,True,2,0,0,3,4,21,10,False,True,False,False,True,East,347,21,8,2.0,90.0,East,False,1,1,3,1,21,10,23,9,False,False,True,True,2,0,0,2,4,21,10,False,False,False,False,False
-1,347,21,8,2.0,90.0,East,False,1,1,3,1,21,10,23,9,False,False,True,True,2,0,0,2,4,21,10,False,False,False,False,False,East,346,22,8,2.24,63.43,East,False,1,1,3,1,20,10,23,10,False,False,True,True,2,0,0,4,2,23,10,False,True,False,False,True
-1,346,22,8,2.24,63.43,East,False,1,1,3,1,20,10,23,10,False,False,True,True,2,0,0,4,2,23,10,False,True,False,False,True,East,345,23,8,1.0,90.0,East,False,1,1,3,1,20,9,23,9,False,False,True,True,2,0,0,4,2,23,9,False,False,False,False,False
-1,345,23,8,1.0,90.0,East,False,1,1,3,1,20,9,23,9,False,False,True,True,2,0,0,4,2,23,9,False,False,False,False,False,North,344,23,9,1.0,180.0,North,False,1,1,3,1,19,9,22,9,False,False,True,True,2,0,0,4,2,22,9,True,False,False,False,True
-1,344,23,9,1.0,180.0,North,False,1,1,3,1,19,9,22,9,False,False,True,True,2,0,0,4,2,22,9,True,False,False,False,True,North,343,23,10,2.24,-153.43,North,False,1,1,3,1,19,9,21,9,False,False,True,True,2,0,0,5,2,21,9,False,False,True,False,True
199,343,23,10,2.24,-153.43,North,False,1,1,3,1,19,9,21,9,False,False,True,True,2,0,0,5,2,21,9,False,False,True,False,True,West,542,22,10,2.24,-153.43,West,False,1,1,3,1,20,9,21,10,False,False,True,False,1,0,0,3,0,20,9,False,False,True,False,True
-1,542,22,10,2.24,-153.43,West,False,1,1,3,1,20,9,21,10,False,False,True,False,1,0,0,3,0,20,9,False,False,True,False,True,West,541,21,10,2.24,-153.43,West,False,1,1,3,1,19,9,7,1,False,False,True,False,1,0,0,3,0,19,9,False,False,True,False,True
-1,541,21,10,2.24,-153.43,West,False,1,1,3,1,19,9,7,1,False,False,True,False,1,0,0,3,0,19,9,False,False,True,False,True,South,540,20,10,1.41,-135.0,West,False,1,1,3,1,19,9,7,1,False,False,True,False,1,0,0,2,0,19,9,True,False,False,False,True
-1,540,20,10,1.41,-135.0,West,False,1,1,3,1,19,9,7,1,False,False,True,False,1,0,0,2,0,19,9,True,False,False,False,True,South,539,20,9,2.0,180.0,South,False,1,1,3,1,18,9,7,1,False,False,True,False,1,0,0,2,0,18,9,False,False,False,False,False
-1,539,20,9,2.0,180.0,South,False,1,1,3,1,18,9,7,1,False,False,True,False,1,0,0,2,0,18,9,False,False,False,False,False,South,538,20,8,2.0,180.0,South,False,1,1,3,1,18,8,7,1,False,False,True,False,1,0,0,2,0,18,8,False,False,False,False,False
199,538,20,8,2.0,180.0,South,False,1,1,3,1,18,8,7,1,False,False,True,False,1,0,0,2,0,18,8,False,False,False,False,False,West,737,18,8,0.0,180.0,West,False,1,1,3,1,18,8,7,1,False,False,False,False,0,0,0,0,0,0,0,True,False,False,False,False
